"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-10","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"60","H,,S","69",",,W","52",",,W","  340",",,W","  310",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-11","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"61","H,,S","74",",,W","50",",,W","  310",",,W","  330",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-12","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"67","H,,S","79",",,W","57",",,W","  280",",,W","  280",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-13","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"68","H,,S","79",",,W","58",",,W","  270",",,W","  270",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-14","9.62",",,W",,,"0.01",",,W,2400","0.0",",,W,",,,"69","H,,S","76",",,W","64",",,W","  250",",,W","  250",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-15","3.80",",,W",,,"0.01",",,W,2400","0.0",",,W,",,,"70","H,,S","78",",,W","65",",,W","  220",",,W","  200",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-16","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"70","H,,S","79",",,W","64",",,W","  290",",,W","   30",",,W","6.9",",,W","8.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-17","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"71","H,,S","80",",,W","62",",,W","  130",",,W","  100",",,W","8.9",",,W","13.0",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-18","5.14",",,W",,,"0.02",",,W,2400","0.0",",,W,",,,"64","H,,S","70",",,W","59",",,W","   70",",,W","   60",",,W","10.1",",,W","13.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-19","9.84",",,W",,,"0.01",",,W,2400","0.0",",,W,",,,"62","H,,S","64",",,W","60",",,W","   30",",,W","   30",",,W","17.0",",,W","29.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-20","14.54",",,W",,,"0.13",",,W,2400","0.0",",,W,",,,"65","H,,S","68",",,W","63",",,W","   10",",,W","   10",",,W","21.9",",,W","32.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-21","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"66","H,,S","68",",,W","62",",,W","   10",",,W","   40",",,W","21.0",",,W","34.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-22","14.54",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"61","H,,S","66",",,W","57",",,W","   20",",,W","   30",",,W","23.9",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-23","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"68","H,,S","80",",,W","62",",,W","   10",",,W","  360",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-24","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"75","H,,S","86",",,W","66",",,W","  340",",,W","  350",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-25","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"77","H,,S","85",",,W","65",",,W","  110",",,W","  360",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-26","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"73","H,,S","85",",,W","63",",,W","  260",",,W","  260",",,W","12.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-27","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"73","H,,S","83",",,W","63",",,W","  190",",,W","  230",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-28","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"69","H,,S","72",",,W","50",",,W","  330",",,W","  340",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-29","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"53","H,,S","62",",,W","43",",,W","  300",",,W","  330",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-09-30","7.61",",,W",,,"0.02",",,W,2400","0.0",",,W,",,,"50","H,,S","52",",,W","42",",,W","   20",",,W","   20",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-01","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"51","H,,S","62",",,W","42",",,W","  280",",,W","   10",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-02","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"56","H,,S","67",",,W","46",",,W","  340",",,W","  340",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-03","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"56","H,,S","65",",,W","46",",,W","  230",",,W","  210",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-04","13.65",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"58","H,,S","73",",,W","48",",,W","  230",",,W","  230",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-05","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"66","H,,S","76",",,W","59",",,W","  250",",,W","  220",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-06","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"62","H,,S","68",",,W","53",",,W","  300",",,W","  300",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-07","8.95",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"65","H,,S","75",",,W","58",",,W","  220",",,W","  190",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-08","13.65",",,W",,,"0.25",",,W,2400","0.0",",,W,",,,"69","H,,S","72",",,W","67",",,W","  220",",,W","  200",",,W","23.0",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-09","11.86",",,W",,,"0.42",",,W,2400","0.0",",,W,",,,"69","H,,S","72",",,W","68",",,W","  190",",,W","  190",",,W","25.9",",,W","36.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-10","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"68","H,,S","73",",,W","58",",,W","  290",",,W","  290",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-11","7.16",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"61","H,,S","68",",,W","51",",,W","   30",",,W","   40",",,W","13.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-12","8.95",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"52","H,,S","57",",,W","43",",,W","   50",",,W","   50",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-13","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"49","H,,S","62",",,W","41",",,W","  140",",,W","  130",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-14","4.03",",,W",,,"0.01",",,W,2400","0.0",",,W,",,,"58","H,,S","69",",,W","53",",,W","  250",",,W","  250",",,W","8.9",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-15","15.21",",,W",,,"0.01",",,W,2400","0.0",",,W,",,,"62","H,,S","70",",,W","55",",,W","  220",",,W","  210",",,W","29.1",",,W","36.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-16","12.08",",,W",,,"0.03",",,W,2400","0.0",",,W,",,,"55","H,,S","64",",,W","39",",,W","  280",",,W","  300",",,W","25.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-17","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"43","H,,S","54",",,W","35",",,W","  240",",,W","  250",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-18","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"52","H,,S","67",",,W","42",",,W","  250",",,W","  250",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-19","13.65",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"58","H,,S","69",",,W","47",",,W","  220",",,W","  220",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-20","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"58","H,,S","67",",,W","50",",,W","  290",",,W","  280",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-21","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"60","H,,S","72",",,W","53",",,W","  290",",,W","  280",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-22","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"64","H,,S","78",",,W","51",",,W","  290",",,W","  260",",,W","12.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-23","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"56","H,,S","67",",,W","49",",,W","  170",",,W","  170",",,W","14.1",",,W","19.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-24","17.00",",,W",,,"1.76",",,W,2400","0.0",",,W,",,,"65","H,,S","71",",,W","62",",,W","  150",",,W","  150",",,W","28.0",",,W","38.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-25","10.51",",,W",,,"0.75",",,W,2400","0.0",",,W,",,,"64","H,,S","68",",,W","56",",,W","  190",",,W","  170",",,W","23.9",",,W","33.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-26","12.30",",,W",,,"2.26",",,W,2400","0.0",",,W,",,,"53","H,,S","57",",,W","43",",,W","  280",",,W","  280",",,W","30.0",",,W","38.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-27","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"47","H,,S","57",",,W","40",",,W","  270",",,W","  270",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-28","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"52","H,,S","63",",,W","44",",,W","  200",",,W","  210",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-29","10.96",",,W",,,"2.51",",,W,2400","0.0",",,W,",,,"56","H,,S","62",",,W","54",",,W","  130",",,W","  130",",,W","30.0",",,W","48.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-30","18.12",",,W",,,"0.83",",,W,2400","0.0",",,W,",,,"54","H,,S","63",",,W","44",",,W","  130",",,W","  130",",,W","40.0",",,W","53.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-10-31","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"46","H,,S","52",",,W","38",",,W","  230",",,W","  250",",,W","25.9",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-01","4.70",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"42","H,,S","49",",,W","36",",,W","  310",",,W","  310",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-02","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"56","H,,S","67",",,W","47",",,W","  200",",,W","  200",",,W","18.1",",,W","23.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-03","14.99",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"62","H,,S","71",",,W","46",",,W","  310",",,W","  220",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-04","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"46","H,,S","52",",,W","38",",,W","  310",",,W","  330",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-05","7.16",",,W",,,"0.01",",,W,2400","0.0",",,W,",,,"46","H,,S","58",",,W","41",",,W","  190",",,W","  190",",,W","14.1",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-06","12.75",",,W",,,"0.21",",,W,2400","0.0",",,W,",,,"58","H,,S","62",",,W","45",",,W","  310",",,W","  310",",,W","23.9",",,W","29.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-07","6.93",",,W",,,"0.01",",,W,2400","0.0","T,,W,",,,"43","H,,S","46",",,W","32",",,W","  330",",,W","  330",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-08","7.38",",,W",,,"0.01",",,W,2400","0.0","T,,W,",,,"36","H,,S","43",",,W","31",",,W","   30",",,W","   20",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-09","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"37","H,,S","46",",,W","29",",,W","  190",",,W","  210",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-10","18.57",",,W",,,"0.02",",,W,2400","0.0",",,W,",,,"35","H,,S","45",",,W","19",",,W","  310",",,W","  310",",,W","30.0",",,W","42.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-11","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"23","H,,S","33",",,W","17",",,W","  290",",,W","  280",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-12","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"31","H,,S","42",",,W","24",",,W","  210",",,W","  200",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-13","6.71",",,W",,,"0.04",",,W,2400","0.0",",,W,",,,"35","H,,S","38",",,W","32",",,W","  360",",,W","   40",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-14","6.71",",,W",,,"0.03",",,W,2400","0.0","T,,W,",,,"33","H,,S","37",",,W","31",",,W","   20",",,W","   20",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-15","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"35","H,,S","42",",,W","31",",,W","  130",",,W","  130",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-16","9.17",",,W",,,"0.47",",,W,2400","0.0",",,W,",,,"38","H,,S","46",",,W","33",",,W","  270",",,W","  260",",,W","30.0",",,W","38.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-17","15.66",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"37","H,,S","40",",,W","29",",,W","  290",",,W","  290",",,W","35.1",",,W","47.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-18","8.28",",,W",,,"0.10",",,W,2400","0.0",",,W,",,,"33","H,,S","46",",,W","25",",,W","  220",",,W","  200",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-19","18.79",",,W",,,"0.43",",,W,2400","0.0",",,W,",,,"46","H,,S","55",",,W","32",",,W","  270",",,W","  270",",,W","40.9",",,W","57.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-20","15.66",",,W",,,"0.00","T,,W,2400","0.0","T,,W,",,,"33","H,,S","37",",,W","29",",,W","  290",",,W","  300",",,W","31.1",",,W","42.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-21","14.76",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"40","H,,S","54",",,W","28",",,W","  210",",,W","  220",",,W","25.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-22","11.86",",,W",,,"0.46",",,W,2400","0.0",",,W,",,,"44","H,,S","49",",,W","33",",,W","  300",",,W","  300",",,W","23.0",",,W","34.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-23","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"32","H,,S","38",",,W","25",",,W","  310",",,W","  320",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-24","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"35","H,,S","46",",,W","28",",,W","  270",",,W","  270",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-25","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"42","H,,S","54",",,W","33",",,W","  240",",,W","  210",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-26","14.32",",,W",,,"0.00","T,,W,2400","0.0",",,W,",,,"41","H,,S","46",",,W","31",",,W","  270",",,W","  270",",,W","28.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-27","13.65",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"34","H,,S","41",",,W","25",",,W","  270",",,W","  260",",,W","23.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-28","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"27","H,,S","42",",,W","19",",,W","  210",",,W","  220",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-29","15.66",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"45","H,,S","56",",,W","33",",,W","  310",",,W","  310",",,W","32.0",",,W","42.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-11-30","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,",,,"34","H,,S","43",",,W","24",",,W","  200",",,W","  210",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-01","8.28",",,W"," 1321",",,W","0.08",",,W,2400","0.0",",,W,",,,"41","H,,S","44",",,W","34",",,W","  300",",,W","  330",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-02","3.13",",,W"," 0428",",,W","0.00",",,W,2400","0.0",",,W,",,,"35","H,,S","39",",,W","30",",,W","  280",",,W","  340",",,W","8.1",",,W","10.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-03","0.67",",,W"," 1906",",,W","0.00",",,W,2400","0.0",",,W,",,,"35","H,,S","38",",,W","28",",,W","  240",",,W","   20",",,W","6.0",",,W","6.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-04","4.47",",,W"," 1843",",,W","0.00",",,W,2400","0.0",",,W,",,,"37","H,,S","43",",,W","32",",,W","  120",",,W","  120",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-05","12.08",",,W"," 2116",",,W","0.77",",,W,2400","0.0",",,W,",,,"38","H,,S","56",",,W","33",",,W","  180",",,W","  190",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-06","12.30",",,W"," 0448",",,W","0.16",",,W,2400","0.0",",,W,",,,"45","H,,S","56",",,W","28",",,W","  290",",,W","  310",",,W","23.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-07","9.17",",,W"," 1130",",,W","0.00",",,W,2400","0.0",",,W,",,,"32","H,,S","40",",,W","25",",,W","  240",",,W","  270",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-08","7.83",",,W"," 0944",",,W","0.00",",,W,2400","0.0",",,W,",,,"30","H,,S","33",",,W","24",",,W","  270",",,W","  270",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-09","6.49",",,W"," 2029",",,W","0.57",",,W,2400","6.8",",,W,",,,"29","H,,S","31",",,W","26",",,W","   10",",,W","   10",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-10","11.41",",,W"," 1422",",,W","0.00","T,,W,2400","0.3",",,W,",,,"28","H,,S","32",",,W","23",",,W","  250",",,W","  250",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-11","8.28",",,W"," 1217",",,W","0.00",",,W,2400","0.0",",,W,",,,"28","H,,S","33",",,W","26",",,W","  270",",,W","  250",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-12","9.40",",,W"," 2322",",,W","0.22",",,W,2400","0.4",",,W,",,,"30","H,,S","36",",,W","26",",,W","  290",",,W","  260",",,W","29.1",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-13","20.36",",,W"," 1342",",,W","0.00","T,,W,2400","0.0","T,,W,",,,"21","H,,S","26",",,W","14",",,W","  280",",,W","  290",",,W","36.0",",,W","49.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-14","11.41",",,W"," 1443",",,W","0.01",",,W,2400","0.0","T,,W,",,,"18","H,,S","24",",,W","11",",,W","  280",",,W","  300",",,W","23.0",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2017-12-15","8.05",",,W"," 0556",",,W","0.02",",,W,2400","0.2",",,W,",,,"16","H,,S","22",",,W","11",",,W","  280",",,W","  280",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
